Posicao;DTPOSICAO;I_Est_Def12m_PES_FINAL;Rating_Final_Corrected;Score_Corrected;undrawn;R_ST;DES1;DES2;DES3;DES4;DES5;DES6
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb+;5.74;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.63;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;b+;7.27;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb;6.67;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b;7.79;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;b+;7.37;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;b+;7.52;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb+;5.72;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb-;6.85;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bbb-;4.6;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.77;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;bb;6.68;Undrawn;Unrated;1;0;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.28;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;1;bb+;5.67;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.96;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb-;6.76;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;b;7.82;Undrawn;Unrated;1;0;0;0;0;b
201012;31DEC2010:00:00:00;0;b+;7.54;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b-;8.07;Undrawn;Unrated;1;0;0;0;0;b-
201012;31DEC2010:00:00:00;0;bbb-;5;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.21;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b+;7.27;Undrawn;Unrated;1;0;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb+;6;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.68;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;b+;7.36;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;b+;7.28;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb;6.21;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b+;7.57;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;a+;3;Drawn;Unrated;1;1;0;0;0;a+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b+;7.24;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bbb-;5.07;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb-;6.99;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bbb;4;Drawn;Unrated;1;1;0;0;0;bbb
201012;31DEC2010:00:00:00;0;bbb;4.37;Drawn;Unrated;1;1;0;0;0;bbb
201012;31DEC2010:00:00:00;0;bbb;4;Drawn;Unrated;1;1;0;0;0;bbb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb-;7;Undrawn;Unrated;1;0;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bbb-;5;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bbb-;4.51;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb+;5.74;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb;6.58;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;b-;8.12;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;b-;8.04;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;bb;6.21;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;b+;7.16;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb;6.54;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;a-;3.5;Undrawn;Unrated;1;0;0;0;0;a-
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b;7.62;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb+;6.09;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b+;7.19;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb;6.21;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.21;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.43;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;b+;7.16;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb+;5.5;Undrawn;Unrated;0;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bbb-;4.5;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bbb;4;Drawn;Unrated;1;1;0;0;0;bbb
201012;31DEC2010:00:00:00;0;ccc+;8.54;Drawn;Unrated;1;1;0;0;0;ccc+
201012;31DEC2010:00:00:00;0;bbb-;5.14;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb+;5.51;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bbb-;5.41;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb+;5.96;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;b;7.79;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b-;8.04;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;b+;7.22;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b;7.78;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;b;7.61;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;bb;6.61;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bbb-;5.17;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b;7.98;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb;6.48;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb-;6.72;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bb;6.4;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.56;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;ccc+;8.33;Undrawn;Unrated;1;0;0;0;0;ccc+
201012;31DEC2010:00:00:00;0;bb+;5.71;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bbb-;4.57;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b+;7.57;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;b+;7.19;Undrawn;Unrated;1;0;0;0;0;b+
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;b-;8.18;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb+;5.6;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b;7.93;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;0;1;1;0;1;MISSING
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b+;7.19;Undrawn;Unrated;1;0;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb;6.35;Undrawn;Unrated;1;0;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bbb;4;Drawn;Unrated;1;1;0;0;0;bbb
201012;31DEC2010:00:00:00;1;bb;6.43;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb-;6.99;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb-;7.01;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bbb-;4.51;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.52;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bbb-;4.76;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bb+;5.68;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb-;6.72;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;1;b-;8.12;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;bb-;7.11;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;b+;7.23;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bbb;4.41;Undrawn;Unrated;1;0;0;0;0;bbb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb-;6.97;Undrawn;Unrated;1;0;0;0;0;bb-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bbb-;4.51;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;b;7.77;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;bb+;5.6;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb;6.57;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b;7.71;Undrawn;Unrated;1;0;0;0;0;b
201012;31DEC2010:00:00:00;0;b+;7.51;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;b;7.83;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;b-;8.04;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;b-;8.05;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bbb;4;Undrawn;Unrated;1;0;0;0;0;bbb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb;6.21;Undrawn;Unrated;1;0;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b-;8.04;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;b;7.75;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;bbb;4;Drawn;Unrated;1;1;0;0;0;bbb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b;7.75;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;b-;8.13;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;b+;7.59;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bbb-;5.13;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bbb-;5.1;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bb+;5.88;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bbb;4;Undrawn;Unrated;1;0;0;0;0;bbb
201012;31DEC2010:00:00:00;0;bb-;7.02;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bb-;6.81;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bb;6.28;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb+;5.59;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;b-;8.13;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b+;7.19;Undrawn;Unrated;1;0;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb-;6.77;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bb+;6;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b+;7.19;Undrawn;Unrated;1;0;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b;7.95;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;b+;7.56;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bbb;4;Drawn;Unrated;1;1;0;0;0;bbb
201012;31DEC2010:00:00:00;0;bb;6.58;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;b+;7.25;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb+;5.59;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bbb-;5.09;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;b;7.8;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb+;5.66;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bbb-;5.13;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;b+;7.55;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bb;6.56;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;b-;8;Undrawn;Unrated;1;0;0;0;0;b-
201012;31DEC2010:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.33;Undrawn;Unrated;1;0;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201012;31DEC2010:00:00:00;0;bb;6.23;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb-;6.75;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb+;5.5;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;ccc+;8.78;Undrawn;Unrated;1;0;0;0;0;ccc+
201012;31DEC2010:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
201012;31DEC2010:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb-;7.01;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;bb+;5.72;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bbb-;5.17;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201012;31DEC2010:00:00:00;0;bb;6.52;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
201012;31DEC2010:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201012;31DEC2010:00:00:00;0;bbb-;4.83;Drawn;Unrated;1;1;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bb-;6.97;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;b;7.64;Undrawn;Unrated;1;0;0;0;0;b
201012;31DEC2010:00:00:00;0;b+;7.59;Drawn;Unrated;1;1;0;0;0;b+
201012;31DEC2010:00:00:00;0;bb-;6.82;Undrawn;Unrated;1;0;0;0;0;bb-
201012;31DEC2010:00:00:00;0;ccc+;8.5;Drawn;Unrated;1;1;0;0;0;ccc+
201012;31DEC2010:00:00:00;0;bb-;7.04;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;b;7.85;Drawn;Unrated;1;1;0;0;0;b
201012;31DEC2010:00:00:00;0;bbb-;5.14;Undrawn;Unrated;1;0;0;0;0;bbb-
201012;31DEC2010:00:00:00;0;bb+;6.09;Drawn;Unrated;1;1;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.5;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb+;5.63;Undrawn;Unrated;1;0;0;0;0;bb+
201012;31DEC2010:00:00:00;0;bb-;6.93;Drawn;Unrated;1;1;0;0;0;bb-
201012;31DEC2010:00:00:00;0;b+;7.33;Drawn;Unrated;1;1;0;0;0;b+
